Species	Sociality	Subs	Value
PF_Periplaneta_fuliginosa_1	0	T_A_norm	0.618279569892473
PHI3_Hospitalitermes_sp._1	2	T_A_norm	0.342891278375149
PHI6_1	1	T_A_norm	0.16317864725508
Phyllodromica_sp._1	0	T_A_norm	0.188051948051948
Polyzosteria_viridissima_1	0	T_A_norm	0.422780073282919
Prorhinotermes_canalifrons_1	1	T_A_norm	0
Prorhinotermes_simplex_Cuba_1	1	T_A_norm	0.166433370660694
Protagonista_lugubris_1	0	T_A_norm	0.775492481374834
RDCT003_Schedorhinotermes_putiorus_Congo_1	2	T_A_norm	0.311487481590574
RDCT008_Trichotermes_ducis_1	2	T_A_norm	0.574369531652084
RDCT011_Macrotermes_muelleri_Congo_1	2	T_A_norm	0.138091266531634
RDCT012_Furculitermes_longilabius_1	2	T_A_norm	0
RDCT014_Pericapritermes_sp.A_1	2	T_A_norm	0.210569620253165
RDCT016_Protermes_prorepens_1	2	T_A_norm	0.194470123539793
RDCT033_Microcerotermes_fuscotibialis_1	2	T_A_norm	0.122444722569879
RDCT040_Acidnotermes_praus_1	2	T_A_norm	0.0837742504409171
RDCT046_Astalotermes_quietus_1	2	T_A_norm	0.222081218274112
RDCT047_Furculitermes_cubitalis_1	2	T_A_norm	0.228041209879805
RDCT048_Microtermes_sp._1	2	T_A_norm	1.33333333333333
RDCT051_Orthotermes_depressifrons_1	2	T_A_norm	0.238111888111888
RDCT052_Astalotermes_sp.B_1	2	T_A_norm	0.287368150244404
RDCT077_Furculitermes_winifredae_1	2	T_A_norm	0.162957746478873
RDCT100_Noditermes_cristifrons_1	2	T_A_norm	0.168090091451893
RDCT106_Nasutitermes_lujae_1	2	T_A_norm	0.247835497835498
RDCT108_Procubitermes_undulans_1	2	T_A_norm	0.231691919191919
RDCT112_Schedorhinotermes_lamanianus_Congo_1	2	T_A_norm	0.267676179382644
RDCT121_Ateuchotermes_sp.C_1	2	T_A_norm	0.234033613445378
RDCT125_Tuberculitermes_bycanistes_1	2	T_A_norm	0.118044019933555
RDCT128_Thoracotermes_macrothorax_1	2	T_A_norm	0.361642335766423
RDCT129_Crenetermes_albotarsalis_1	2	T_A_norm	0.182649153868325
RDCT130_Cubitermes_sulcifrons_1	2	T_A_norm	0.0891178153871311
RDCT131_Orthotermes_mansuetus_1	2	T_A_norm	0.203480589022758
RDCT137_Nasutitermes_latifrons_1	2	T_A_norm	0.171407516580693
RDCT141_Ophiotermes_grandilabius_1	2	T_A_norm	0.158571329303037
RDCT144_Odontotermes_sp.D_1	2	T_A_norm	0.0964100064977258
RDCT147_Astratotermes_sp._1	2	T_A_norm	0.449886807985182
RDCT157_Nasutitermes_diabolus_1	2	T_A_norm	0.259335154826958
RDCT159_Proboscitermes_tubuliferus_1	2	T_A_norm	0.287163876204972
RDCT160_Odontotermes_nr.pauperans_1	2	T_A_norm	0.304121022430882
RDCT161_Pseudacanthotermes_militaris_Congo_1	2	T_A_norm	0.328147100424328
RDCT163_Glyptotermes_spA_Congo_1	1	T_A_norm	0.177814569536424
RDCT180_Cephalotermes_rectangularis_1	2	T_A_norm	0
RDCT183_Apilitermes_longiceps_1	2	T_A_norm	0.644812030075188
RDCT70_Ateuchotermes_retifaciens_1	2	T_A_norm	0.160339373022721
RET-GRA_Reticulitermes_grassei_France_1	2	T_A_norm	0.11982100552777
Reticulitermes_aculabialis_China_1	2	T_A_norm	0.306239215330124
Reticulitermes_chinensis_China_1	2	T_A_norm	0.15026455026455
Reticulitermes_hageni_1	2	T_A_norm	0.304672897196262
Rhabdoblatta_sp_1	0	T_A_norm	0.389710977946272
SAF1_Microtermes_sp.A_1	2	T_A_norm	0.0977272727272727
SAF2_Macrotermes_falciger_SouthAfrica_1	2	T_A_norm	0
SAF3_Microtermes_sp.B_1	2	T_A_norm	0.168142857142857
SAF4_Amitermes_sp.5_1	2	T_A_norm	0.213877239801754
SAF5_Allodontermes_schultzei_1	2	T_A_norm	0.210321668434076
SAF7_Amitermes_sp.3_1	2	T_A_norm	0.431797375648459
SAF8_Amitermes_sp.4_1	2	T_A_norm	0.309785596481583
SING48_Microcerotermes_sp.B_1	2	T_A_norm	0.161430575035063
SING54_Hospitalitermes_hospitalis_1	2	T_A_norm	0.181323952670291
SING55_Bulbitermes_singaporensis_1	2	T_A_norm	0.399436421275097
SING58_Aciculitermes_aciculatus_1	2	T_A_norm	0.261079579760898
SING60_Macrotermes_malaccensis_1	2	T_A_norm	0.309917632090002
SING73_Termes_comis_1	2	T_A_norm	0.265272556390977
SING74_Neotermes_spA_Singapore_1	1	T_A_norm	0
SING75_Schedorhinotermes_medioobscurus_Singapore_1	2	T_A_norm	0.228633749752132
SING76_Glyptotermes_1	1	T_A_norm	0.218852955019162
SING77_Havilanditermes_proatripennis_1	2	T_A_norm	0.263304875129658
SING78_Hirtitermes_hirtiventris_1	2	T_A_norm	0.712826086956522
SING80_Coptotermes_kalshoveni_Singapore_1	2	T_A_norm	0.146036509127282
SING86_Globitermes_globosus_1	2	T_A_norm	0.124245038826575
SING87_Macrotermes_carbonarius_Singapore_1	2	T_A_norm	0.261714285714286
SING88_Procapritermes_sp.G_1	2	T_A_norm	0.351662404092072
SING89_Mirocapritermes_connectens_1	2	T_A_norm	0.262871988663203
SING91_Macrotermes_gilvus_Singapore_1	2	T_A_norm	0.779511533242877
Sinocapritermes_mushae_Japan_1	2	T_A_norm	0.444749485243651
T1.10e_Prohamitermes_mirabilis_1	2	T_A_norm	0.158810325476992
T1.15a_Leucopitermes_leucops_1	2	T_A_norm	0.325933786078098
T13_Heterotermes_tenuis_FG_1	2	T_A_norm	0.383414634146342
T1.6c_Procapritermes_sp.A_1	2	T_A_norm	0.418916549789621
T1.6d_Pericapritermes_dolichocephalus_1	2	T_A_norm	0.197222222222222
T2.13c_Schedorhinotermes_longirostris_Singapore_1	2	T_A_norm	0.496444731738849
T2.19a_Oriensubulitermes_inanis_1	2	T_A_norm	0
T2.1c_Microcerotermes_havilandi_1	2	T_A_norm	0.302645502645503
T2.1d_Schedorhinotermes_translucens_Singapore_1	2	T_A_norm	0
T2.1e_Amitermes_dentatus_1	2	T_A_norm	0.174022698612863
T3.10E_Bulbitermes_sp.B_1	2	T_A_norm	0.135058339882716
T4.12_Odontotermes_sp.A_1	2	T_A_norm	0.11304012345679
T4.14A_Euhamitermes_hamatus_1	2	T_A_norm	0.464451494406412
T6.9a_Parrhinotermes_spB_Singapore_1	2	T_A_norm	0.766531713900135
TBRU1.1b_Parrhinotermes_aequalis_spB_Brunei_1	2	T_A_norm	0.323466323466323
TBRU1.22c_Parrhinotermes_microdentiformis_spA_Brunei_1	2	T_A_norm	0.25879479592316
TBRU1-3_Coptotermes_travians_Brunei_1	2	T_A_norm	0.0811391352549889
TBRU2.3A_Schedorhinotermes_sarawakensis_Brunei_1	2	T_A_norm	0.0897612488521579
TBRU3.12b_Nasutitermes_neoparvus_1	2	T_A_norm	0.196109637488948
TBRU3.17a_Nasutitermes_longirostris_1	2	T_A_norm	0.420634920634921
TBRU3.18a_Microcerotermes_nr.havilandi_1	2	T_A_norm	0.212931995540691
TBRU3.23a_Orientotermes_emersoni_1	2	T_A_norm	0.151277584204413
TBRU5.4a_Glyptotermes_1	1	T_A_norm	0.135767394063955
TBRU7.17B_Heterotermes_tenuior_Brunei_1	2	T_A_norm	0.0693818706073166
TBRU8.14E_Labritermes_buttelreepeni_1	2	T_A_norm	0.148205128205128
TBRU8.15B_Procapritermes_martyni_1	2	T_A_norm	0.366414835164835
TBRU9.12E_Microcerotermes_serrula_1	2	T_A_norm	0.254044201412622
TBRU9.19A_Macrotermes_sp.B_1	2	T_A_norm	0.780582524271845
TBRU9.19E_Odontotermes_mathuri_1	2	T_A_norm	0
THAI008_Hypotermes_makhamensis_1	2	T_A_norm	0.209949712643678
THAI021_Nasutitermes_sp.2_1	2	T_A_norm	0.198675496688742
THAI023_Parrhinotermes_spA_Thailand_1	2	T_A_norm	0.311529933481153
THAI026_Dicuspiditermes_sp.2_1	2	T_A_norm	0.449794238683128
THAI028_Pericapritermes_sp.2_1	2	T_A_norm	0.407074829931973
THAI031_Glyptotermes_sp3_Thailand_1	1	T_A_norm	0.163120823550659
THAI036_Termes_rostratus_1	2	T_A_norm	0.154956427015251
THAI037_Procapritermes_sp.1_1	2	T_A_norm	0.289971808296416
THAI043_Nasutitermes_sp.3_1	2	T_A_norm	0
THAI046_Nasutitermes_matangensis_1	2	T_A_norm	0
THAI052_Hospitalitermes_sp.D_1	2	T_A_norm	0.105234310770074
THAI055_Microcerotermes_sp.A_1	2	T_A_norm	0.281372549019608
THAI056_Nasutitermes_sp.1_1	2	T_A_norm	0.530947775628627
THAI061_Pericapritermes_sp.3_1	2	T_A_norm	0.609096422073984
THAI063_Schedorhinotermes_sp3_Thailand_1	2	T_A_norm	0
THAI064_Odontotermes_javanicus_1	2	T_A_norm	0.157725752508361
THAI067_Hospitalitermes_sp.C_1	2	T_A_norm	0.538791946308725
THAI071_Macrotermes_annandalei_1	2	T_A_norm	0.383299798792757
THAI076_Globitermes_sulphureus_1	2	T_A_norm	0.255794296899328
THAI078_Mirocapritermes_sp.2_1	2	T_A_norm	0.379452054794521
THAI084_Schedorhinosp_Thailand_1	2	T_A_norm	0.221538461538462
THAI088_Microtermes_obesi_Thailand_1	2	T_A_norm	0.580612924716855
THAI091_Aciculitermes_maymyoensis_1	2	T_A_norm	0.52596784429871
THAI093_Bulbitermes_makhamensis_1	2	T_A_norm	0.217770034843206
THAI098_Reticulitermes_sp.A_1	2	T_A_norm	0
THAI100_Bulbitermes_nr.laticephalus_1	2	T_A_norm	0.304591265397536
THAI102_Odontotermes_longignathus_1	2	T_A_norm	0
THAI105_Sinocapritermes_sp.1_1	2	T_A_norm	0.144962812711291
THAI108_NODE_1_length_15711_cov_281392_ID_711_1	1	T_A_norm	0.0713546383749515
THAI115_Odontotermes_sp.10_1	2	T_A_norm	0
TP1.15A_Cryptotermes_sp3_Malaysia_1	1	T_A_norm	0.255813953488372
TP1.19B_Pericapritermes_sp.G_1	2	T_A_norm	0.278163771712159
Tryonicus_parvus_1	0	T_A_norm	0.237774161047818
WA2_Microcerotermes_newmani_1	2	T_A_norm	0.179743448492957
Z140_Ectobiidae_sp._1	0	T_A_norm	0.287397700818393
Z95_Rhyparobia_grandis_1	0	T_A_norm	0.405765595463138
3.10.2AUS_Coptotermes_acinaciformis_raffrayi_Australia_1	2	T_G_norm	0
3.11.1_Nasutitermes_exitiosus_1	2	T_G_norm	0.237250101999184
3.12.2.AUS_Heterotermes_cf_occiduus_1	2	T_G_norm	0
3.14.4_Amitermes_sp.1_1	2	T_G_norm	0
3_15_2_AUS_Heterotermes_occidus_Australia_1	2	T_G_norm	0.204831932773109
3.15.6AUS_Heterotermes_platycephalus_Australia_1	2	T_G_norm	0
Allacta_bimaculata_1	0	T_G_norm	0
Amazonina_sp._1	0	T_G_norm	0
Anaplecta_calosoma_1	0	T_G_norm	0.184689455946076
Anaplecta_omei_1	0	T_G_norm	0.056746805284817
Ancistrotermes_pakistanicus_Thailand_1	2	T_G_norm	0
ARG2014-01_Aparatermes_sp.B_1	2	T_G_norm	0.0643715970961888
AUS101_1	1	T_G_norm	0
AUS103_Heterotermes_cf_paradoxus_1	2	T_G_norm	0
AUS104_Schedorhinotermes_sp4_Australia_1	2	T_G_norm	0
AUS109_Kalotermitidae_sp_E_Australia_1	1	T_G_norm	0.141055341055341
AUS110_NODE_1_length_15815_cov_394767_ID_1911_1	1	T_G_norm	0
AUS111_1	1	T_G_norm	0.0251055897690003
AUS114_Microcerotermes_sp.H_1	2	T_G_norm	0
AUS11_Schedorhinotermes_spA_Australia_1	2	T_G_norm	0
AUS121_Heterotermes_cf_paradoxus_1	2	T_G_norm	0
AUS18_Ephelotermes_melachoma_1	2	T_G_norm	0
AUS19_Ephelotermes_taylori_1	2	T_G_norm	0
AUS24_Nasutitermes_longipennis_1	2	T_G_norm	0.134027777777778
AUS2_Laxta_sp._1	0	T_G_norm	0.0359095611053643
AUS30_Microcerotermes_sp._1	2	T_G_norm	0.0681979215871516
AUS46_Lophotermes_septentrionalis_1	2	T_G_norm	0
AUS47_Heterotermes_vagus_Australia_1	2	T_G_norm	0
AUS49_Tumulitermes_sp._1	2	T_G_norm	0
AUS4_Amitermes_meridionalis_1	2	T_G_norm	0.0731611637790127
AUS50_Heterotermes_validus_1	2	T_G_norm	0
AUS54_Nasutitermes_triodiae_1	2	T_G_norm	0
AUS56_Tumulitermes_pastinator_1	2	T_G_norm	0.138580799045915
AUS57_Tumulitermes_recalvus_1	2	T_G_norm	0.0723198370257194
AUS5_Tumulitermes_sp._1	2	T_G_norm	0
AUS62_Nasutitermes_graveolus_1	2	T_G_norm	0
AUS66_Microcerotermes_sp.E_1	2	T_G_norm	0.170893136015468
AUS6_Microcerotermes_nervosus_1	2	T_G_norm	0.0874753001975984
AUS71_Microcerotermes_sp.G_1	2	T_G_norm	0.218686224489796
AUS77_Amitermes_sp.D_1	2	T_G_norm	0
AUS78_Amitermes_sp.E_1	2	T_G_norm	0
AUS82_Microcerotermes_sp.I_1	2	T_G_norm	0
AUS89_NODE_1_length_15463_cov_359375_ID_1361_1	1	T_G_norm	0
AUS91_1	1	T_G_norm	0
AUS97_Nasutitermes_sp._1	2	T_G_norm	0.170415611500074
AUST14-12_Stolotermes_victoriensis_1	1	T_G_norm	0
AUSTRALIANRPERTH_Coptotermes_michaelseni_1	2	T_G_norm	0
B002_Aeluropoda_insignis_1	0	T_G_norm	0.133626439697123
B003_Archimandrita_tesselata_1	0	T_G_norm	0.053114541725143
B004_Blaberus_peruvianus_1	0	T_G_norm	0.0643421052631579
B007_Blaberus_cf._1	0	T_G_norm	0
B010_Blaberus_discoidalis_1	0	T_G_norm	0.0592006410898527
B015_Byrsotria_cabrerai_1	0	T_G_norm	0.0553193808589492
B016_Byrsotria_fumigata_1	0	T_G_norm	0.0218817900489432
B017_Byrsotria_rothi_1	0	T_G_norm	0.0420377923915758
B020_Diploptera_punctata_1	0	T_G_norm	0.0390994585351952
B021_Elliptorhina_chopardi_1	0	T_G_norm	0.0665140330793826
B023_Elliptorhina_javanica_1	0	T_G_norm	0.036989749388976
B029_Gromphadorhina_grandidieri_1	0	T_G_norm	0.032741935483871
B031_Gromphadorhina_oblongonota_1	0	T_G_norm	0.077391975308642
B034_Gyna_caffrorum_1	0	T_G_norm	0
B035_Gyna_capucina_1	0	T_G_norm	0.0266645956301129
B041_Nauphoeta_cinerea_1	0	T_G_norm	0.0288045385425196
B044_Panchlora_nivea_1	0	T_G_norm	0.045301402294664
B046_Phoetalia_pallida_1	0	T_G_norm	0.025255182573924
B048_Pycnoscelus_femapterus_1	0	T_G_norm	0.0188597527364359
B050_Pycnoscelus_nigra_1	0	T_G_norm	0.0657825973347269
B052_Pycnoscelus_surinamensis_1	0	T_G_norm	0
B053_Rhyparobia_maderae_1	0	T_G_norm	0.105206655931294
B054_Rhyparobia_sp._1	0	T_G_norm	0.0924250989259469
B055_Schultesia_lampyridiformis_1	0	T_G_norm	0.038135593220339
B056_Blaptica_dubia_1	0	T_G_norm	0.0608946931081098
B058_Asiablatta_kyotensis_1	0	T_G_norm	0.0367970377227494
B061_Paratemnopteryx_couloniana_1	0	T_G_norm	0.0481549067315491
B062_Parcoblatta_divisa_1	0	T_G_norm	0.0889929742388759
B063_Parcoblatta_lata_1	0	T_G_norm	0.0292201691199499
B064_Parcoblatta_pennsylvanica_1	0	T_G_norm	0.0333333333333333
B066_Symploce_macroptera_1	0	T_G_norm	0
B067_Symploce_pallens_1	0	T_G_norm	0.0152763985435286
B068_Blatta_orientalis_1	0	T_G_norm	0
B069_Deropeltis_paulinoi_1	0	T_G_norm	0
B071_Eurycotis_decipiens_1	0	T_G_norm	0.0465054477810258
B072_Eurycotis_floridana_1	0	T_G_norm	0.0403375091480477
B073_Eurycotis_opaca_Sunset_1	0	T_G_norm	0.104026090868196
B074_Eurycotis_sp._1	0	T_G_norm	0
B075_Neostylopyga_rhombifolia_1	0	T_G_norm	0.08826705940108
B077_Periplaneta_australasiae_1	0	T_G_norm	0.031452581032413
B078_Periplaneta_brunnea_1	0	T_G_norm	0.0257680040288736
B080_Shelfordella_lateralis_1	0	T_G_norm	0.0327184128089105
B082_Ischnoptera_bilunata_1	0	T_G_norm	0.0176971157466677
B083_Ischnoptera_deropeltiformis_1	0	T_G_norm	0.0811965811965812
B084_Ischnoptera_sp._1	0	T_G_norm	0.0872641509433962
B086_Ergaula_capucina_1	0	T_G_norm	0.0332418578159789
B088_Polyphaga_aegyptiaca_1	0	T_G_norm	0.022866039066871
B089_Therea_olegrandjeani_1	0	T_G_norm	0.0650887573964497
B090_Therea_petiveriana_1	0	T_G_norm	0
B091_Therea_regularis_1	0	T_G_norm	0
B094_Heterogamodes_hebraica_1	0	T_G_norm	0
B096_Lobopterella_dimidiatipes_1	0	T_G_norm	0.0192248883814805
B097_Arenivaga_cf._1	0	T_G_norm	0
B099_Parcoblatta_fulvescens_1	0	T_G_norm	0.0533480210874184
B100_Parcoblatta_uhleriana_1	0	T_G_norm	0
B101_Parcoblatta_bolliana_1	0	T_G_norm	0.0269042627533194
B103_Pycnoscelus_sp._1	0	T_G_norm	0.0519771071800208
B107_Neolaxta_mackerrasae_1	0	T_G_norm	0.033167495854063
B115_Macropanesthia_rhinoceros_1	0	T_G_norm	0
B122_Platyzosteria_nitida_1	0	T_G_norm	0
B124_Tryonicus_mackerrasae_1	0	T_G_norm	0.0564437984496124
BA2929_NODE_6_length_15590_cov_330713_ID_1249685_1	1	T_G_norm	0.0572903927164017
BA3121_NODE_84_length_15754_cov_340293_ID_1927933_1	1	T_G_norm	0.117276946879835
Balta_sp._1	0	T_G_norm	0
BB_Ectobiidae_1	0	T_G_norm	0.032258064516129
BBI_Blattella_bisignata_1	0	T_G_norm	0.0723365928975811
BDIT020_Microtermes_sp_Burundi_1	2	T_G_norm	0
BDIT022_Microcerotermes_parvus_1	2	T_G_norm	0.0869399718320582
BDIT023_Pseudacanthotermes_spiniger_Burundi_1	2	T_G_norm	0.145701357466063
BDIT026_Promirotermes_pygmaeus_1	2	T_G_norm	0
BDIT034_Termes_hospes_1	2	T_G_norm	0.0665888532243945
BDIT037_Furculitermes_soyeri_1	2	T_G_norm	0
BDIT041_Nasutitermes_arborum_1	2	T_G_norm	0
BDIT049_Aderitotermes_sp.2_1	2	T_G_norm	0.0630877742946708
BDIT051_Microtermes_sp_Burundi_1	2	T_G_norm	0.21954434193184
BDIT061_Alyscotermes_kilimandjaricus_1	2	T_G_norm	0.237880737880738
BDIT062_Acholotermes_chirotus_1	2	T_G_norm	0
BDIT064_Macrotermes_sp.A_1	2	T_G_norm	0
BDIT069_Cubitermes_nr_fulvus_1	2	T_G_norm	0
BDIT073_Promirotermes_sp.A_1	2	T_G_norm	0
BDIT074_Aderitotermes_fossor_1	2	T_G_norm	0.23109756097561
BDIT075_Cubitermes_fulvus_1	2	T_G_norm	0
BDIT076_Apicotermitinae_gen.A_1	2	T_G_norm	0.0414905450500556
BDIT078_Cubitermes_ugandensis_1	2	T_G_norm	0
BDIT087_Odontotermes_sp._1	2	T_G_norm	0
BDIT089_Microcerotermes_progrediens_1	2	T_G_norm	0
BDIT101_Anenteotermes_polyscolus_1	2	T_G_norm	0.132789339282045
BDIT102_Microcerotermes_fuscotibialis_1	2	T_G_norm	0
BDIT106_Cubitermes_oblectatus_1	2	T_G_norm	0
BDIT108_Foraminitermes_rhinoceros_1	2	T_G_norm	0
BDIT109_Aderitotermes_sp_1	2	T_G_norm	0
BDIT112_Astalotermes_murcus_1	2	T_G_norm	0.0885429141716567
BDIT114_Trinevitermes_sp.A_1	2	T_G_norm	0
BDIT120_Astalotermes_sp._1	2	T_G_norm	0
BDIT121_Alyscotermes_sp.B_1	2	T_G_norm	0
BDIT129_Macrotermes_vitrialatus_Burundi_1	2	T_G_norm	0.0973677485305392
BDIT27_Coptotermes_sjosdteti_Burundi_1	2	T_G_norm	0
BDIT8-M2A_Coptotermes_amanii_1	2	T_G_norm	0
BDIT8-M2B_Microtermes_sp_Burundi_1	2	T_G_norm	0
Beybienkoa_karandanensis_1	0	T_G_norm	0.03125
Bifid_1	1	T_G_norm	0.0263016639828234
BLA48_Laxta_sp._1	0	T_G_norm	0
Blatella_germanica_1	0	T_G_norm	0
BRA12_Aparatermes_sp.A_1	2	T_G_norm	0.15895984062074
BRA13_Spinitermes_sp.A_1	2	T_G_norm	0.138895558223289
BRA15_Glyptotermes_1	1	T_G_norm	0
BRA1_Constrictotermes_cyphergaster_1	2	T_G_norm	0
BRA28_Anoplotermes-group_sp.I_1	2	T_G_norm	0.118437118437118
BRA29_Labiotermes_sp._1	2	T_G_norm	0.128002455682603
BRA2_Inquilinitermes_sp._1	2	T_G_norm	0
BRA31_Serritermes_serrifer_1	1	T_G_norm	0.0955004591368228
BRA3_Cornitermes_cumulans_1	2	T_G_norm	0
BRA7_Patawatermes_sp.A_1	2	T_G_norm	0.162647197362223
BRA8_Labiotermes_sp._1	2	T_G_norm	0.111818825194621
BRU3_Amitermes_dentatus_1	2	T_G_norm	0
BRU6_Nasutitermes_matangensis_1	2	T_G_norm	0
BRU8_Hospitalitermes_hospitalis_1	2	T_G_norm	0
BUidUT_Blattella_lituricollis_1	0	T_G_norm	0.175047258979206
BV_Blattella_vaga_1	0	T_G_norm	0.0522714833059661
CA10_Synacanthotermes_sp._1	2	T_G_norm	0.0686274509803921
CA11_Duplidentitermes_sp._1	2	T_G_norm	0.0359470919562053
CA12_Astalotermes_Cameroon_1	2	T_G_norm	0.0794903752942806
CA13_Ophiotermes_sp._1	2	T_G_norm	0.0825994318181818
CA15_Apicotermitinae_gen.B_Cameroon_1	2	T_G_norm	0.0485630193905817
CA18_Amalotermes_phaeocephalus_Cameroon_1	2	T_G_norm	0.0386528893991581
CA1_Cubitermes_fungifaber_1	2	T_G_norm	0
CA20_Leptomyxotermes_doriae_1	2	T_G_norm	0.0233180667963277
CA25_Pericapritermes_nigerianus_1	2	T_G_norm	0
CA26_Sphaerotermes_sphaerothorax_1	2	T_G_norm	0
CA27_Acanthotermes_acanthotorax_Cameroon_1	2	T_G_norm	0.0589622641509434
CA35_Basidentitermes_aurivillii_Cameroon_1	2	T_G_norm	0
CA37_Sphaerotermes_sp.A_1	2	T_G_norm	0
CA38_Aderitotermes_sp_Cameroon_1	2	T_G_norm	0.1484
CA8_Postsubulitermes_parviconstrictus_1	2	T_G_norm	0.0686570924666163
CA9_Jugositermes_tuberculatus_1	2	T_G_norm	0
CAM16-31_NODE_1_length_16055_cov_206745_ID_2275_1	1	T_G_norm	0.0694945848375451
Carbrunneria_paramaxi_1	0	T_G_norm	0.0106656980583807
CHI15-157_NODE_1_length_15696_cov_532996_ID_1259_1	1	T_G_norm	0.0576484637932906
CHI15-24_1	1	T_G_norm	0
CHI15-75_1	1	T_G_norm	0
CHI15-85_NODE_1_length_15781_cov_415385_ID_1981_1	1	T_G_norm	0
COL17-26_NODE_1_length_15512_cov_173959_ID_51_1	1	T_G_norm	0.0393202146690519
COL2012L04_Patawatermes_turricola_1	2	T_G_norm	0.129798491500619
COL2012L05_Cavitermes_tuberosus_1	2	T_G_norm	0
COL-2012L08_Nasutitermes_sp._1	2	T_G_norm	0
COL2012T03_Humutermes_krishnai_1	2	T_G_norm	0.0872330758746025
COL2012-T09_Microcerotermes_sp._1	2	T_G_norm	0
COL-4PUERTO_Heterotermes_nr_tenuis_1	2	T_G_norm	0
COL-SAS_Nasutitermes_sp._1	2	T_G_norm	0
COPACI_Coptotermes_acinaciformis_Australia_1	2	T_G_norm	0
COPFRE_Coptotermes_frenchi_Australia_1	2	T_G_norm	0
COP-LAC_Coptotermes_lacteus_Australia_1	2	T_G_norm	0
Coptotermes_formosanus_Miyako_1	2	T_G_norm	0
CR_Cryptocercus_relictus_1	0	T_G_norm	0.0830917874396135
CRYAUS_Cryptotermes_austrinus_Australia_1	1	T_G_norm	0
CRYBREVIS_Cryptotermes_brevis_Australia_1	1	T_G_norm	0.028903743315508
CRYDOMESTI_Cryptotermes_domesticus_1	1	T_G_norm	0.0851393188854489
CRYDRUDDLE_Cryptotermes_dudleyi_Australia_1	1	T_G_norm	0.0732503247473307
Cryptocercus_hirtus_1	0	T_G_norm	0.10319829424307
Cryptocercus_meridianus_1	0	T_G_norm	0
Cryptocercus_punctulatus_sp_CR18_1	0	T_G_norm	0
Cryptotermes_secundus_1	1	T_G_norm	0.138214285714286
CRYQUEEN_Cryptotermes_queenslandicus_Australia_1	1	T_G_norm	0
CU_1490_0_NODE_2_length_15846_cov_660191_ID_1569873_1	1	T_G_norm	0
Dentispicotermes_brevicarinatus_1	2	T_G_norm	0.0408905380333952
Dolichorhinotermes_longilabius_1	2	T_G_norm	0
Drepanotermes_ISO312_1	2	T_G_norm	0.158765778401122
E16_Microtermes_sp_Pakistan_1	2	T_G_norm	0.0658157602663707
E17-RS-34-2-TR_NODE_1_length_15518_cov_51521_ID_229_1	1	T_G_norm	0
E31_Microtermes_obesi_Pakistan_1	2	T_G_norm	0.491636363636364
E42_Microcerotermes_sp.3_1	2	T_G_norm	0.14042579149637
E48_Coptotermes_heimi_Pakistan_1	2	T_G_norm	0
E50_Microtermes_sp1_Pakistan_1	2	T_G_norm	0.239711934156379
E58_Kalotermitidae_spA_Pakistan_1	1	T_G_norm	0
E6_Amitermes_sp.A_1	2	T_G_norm	0
EC1466_0_NODE_3_length_15795_cov_299853_ID_608187_1	1	T_G_norm	0
Ectobius_sp_Z254C_1	0	T_G_norm	0
Elliptorhina_davidi_22_1	0	T_G_norm	0.0176599254159495
Embiratermes_neotenicus_French_Guiana_1	2	T_G_norm	0.149431793442766
ES_Eupolyphaga_sinensis_1	0	T_G_norm	0
Eublaberus_distanti_25_1	0	T_G_norm	0.0196260078915766
FG16-11_1	1	T_G_norm	0.056205262627281
FG17-7_NODE_1_length_15536_cov_109291_ID_76_1	1	T_G_norm	0
FG-ND2-12_1	1	T_G_norm	0
FG-ND2-19_Anhangatermes_macarthuri_1	2	T_G_norm	0.0358886481942513
FG-ND2-26_Ruptitermes_nr.xanthochiton_1	2	T_G_norm	0.136190476190476
FG-N-D2-2_Neotermes_spA_FG_1	1	T_G_norm	0
FG-ND2-30_Nasutitermes_sp._1	2	T_G_norm	0.152380952380952
FG-ND2-32_Nasutitermes_sp.SC_1	2	T_G_norm	0.0959821428571428
FG-ND2-33_Anoplotermes-group_sp.SB_1	2	T_G_norm	0.168023686158401
FG-ND2-38_Microcerotermes_sp.SA_1	2	T_G_norm	0
FG-ND2-3_Comatermes_sp._1	1	T_G_norm	0.0385277658200603
FG-ND2-43_Tetimatermes_sp.A_1	2	T_G_norm	0.0467821361861097
FG-ND2-48_Ruptitermes_arboreus_1	2	T_G_norm	0.131822386679001
FLY667_0_NODE_1_length_15810_cov_38592_ID_136216_1	1	T_G_norm	0.0387494046404028
G13-017_Anoplotermes-group_sp.N_1	2	T_G_norm	0.25468029953917
G13-023_Embiratermes_brevinasus_1	2	T_G_norm	0.0996012405848472
G13-026_Heterotermes_crinitus_FG_1	2	T_G_norm	0
G13-028_Planicapritermes_planiceps_1	2	T_G_norm	0
G13-034_Anoplotermes_parvus_1	2	T_G_norm	0.158495726495726
G13-036_Termes_fatalis_1	2	T_G_norm	0
G13-065_Anoplotermes-group_sp.Q_1	2	T_G_norm	0.184679732954393
G13-067_Crepititermes_verruculosus_1	2	T_G_norm	0
G13-069_Anoplotermes-group_sp.AF_1	2	T_G_norm	0.138598389229475
G13-072_Rubeotermes_jheringi_1	2	T_G_norm	0.0574447350874494
G13-080_Neocapritermes_taracua_1	2	T_G_norm	0.066412213740458
